time,temperature (C),Volumetric Water Content (%),Electrical Conductivity (uS/cm),latitude,longlitude
2025-04-17 16:07:18,23.07,82.66,6002,51.9812308208955,5.62755434328358
2025-04-17 16:30:22,28.7,52.96,2925,51.9812308208955,5.62784359701493
2025-04-17 16:16:16,22.66,28.98,1384,51.9812308208955,5.62813285074627
2025-04-17 16:27:16,28.09,91.57,5422,51.9812308208955,5.62842210447761
2025-04-17 16:14:34,23.17,35.36,953,51.9812308208955,5.62871135820896
2025-04-17 16:15:15,23.2,0.51,308,51.9812308208955,5.6290006119403
2025-04-17 16:32:50,29.67,64.95,3516,51.9812308208955,5.62928986567164
2025-04-17 16:16:09,23.05,52.96,3118,51.9812308208955,5.62957911940299
2025-04-15 09:33:43,17.12,10.63,108,51.9812308208955,5.62986837313433
2025-04-17 16:30:26,29.55,52.72,2936,51.9812308208955,5.63015762686567
2025-04-17 16:14:29,23.1,32.96,855,51.9812308208955,5.63044688059702
2025-04-15 09:22:42,10.13,9.49,76,51.9812308208955,5.63073613432836
2025-04-17 16:30:40,30.78,52.49,2865,51.9812308208955,5.6310253880597
2025-04-15 09:21:13,9.52,12.32,102,51.9812308208955,5.63131464179105
2025-04-14 14:48:23,24.69,13.42,165,51.9812308208955,5.63160389552239
2025-04-17 16:28:05,28.28,100,5122,51.9812308208955,5.63189314925373
2025-04-15 09:39:12,17.56,13.51,359,51.9812308208955,5.63218240298508
2025-04-14 16:38:34,35.29,12.17,153,51.9812308208955,5.63247165671642
2025-04-14 16:37:41,35.29,13.01,170,51.9812308208955,5.63276091044776
2025-04-17 16:06:43,23.12,69.01,3907,51.9812308208955,5.6330501641791
2025-04-17 16:32:12,30.13,62.34,3240,51.9812308208955,5.63333941791045
2025-04-17 16:27:13,28.13,91.57,5418,51.9812308208955,5.63362867164179
2025-04-14 16:20:05,34.34,25.38,473,51.9812308208955,5.63391792537313
2025-04-14 14:43:13,24.27,20.49,413,51.9812308208955,5.63420717910448
2025-04-17 16:33:14,28.65,55.25,3057,51.9812308208955,5.63449643283582
,29.04,100,4720,51.9812308208955,5.63478568656716
2025-04-14 15:43:57,30.3,13.01,157,51.9812308208955,5.63507494029851
2025-04-17 16:02:58,23.4,17.66,407,51.9812308208955,5.63536419402985
2025-04-15 09:39:14,17.56,15.3,429,51.9812308208955,5.63565344776119
2025-04-14 16:38:15,34.7,9.23,82,51.9812308208955,5.63594270149254
2025-04-17 16:03:59,23.45,15.68,448,51.9812308208955,5.63623195522388
2025-04-17 16:00:22,23.51,11.42,119,51.9812308208955,5.63652120895522
2025-04-15 09:23:58,8.77,18.12,472,51.9812308208955,5.63681046268657
2025-04-17 16:25:45,27.18,100,6154,51.9812308208955,5.63709971641791
2025-04-15 09:22:00,9.78,9.77,109,51.9812308208955,5.63738897014925
2025-04-17 16:15:05,23.1,36.79,1764,51.9812308208955,5.6376782238806
2025-04-17 16:32:14,30.2,62.34,3240,51.9812308208955,5.63796747761194
2025-04-17 16:07:00,23.07,62.64,4934,51.9812308208955,5.63825673134328
,28.72,55.34,3052,51.9812308208955,5.63854598507463
2025-04-15 09:39:23,17.34,15.51,443,51.9812308208955,5.63883523880597
2025-04-14 14:43:10,24.24,20.45,412,51.9812308208955,5.63912449253731
2025-04-15 09:25:52,8.67,14.95,372,51.9812308208955,5.63941374626866
2025-04-17 16:31:47,28.82,53.51,2365,51.9812308208955,5.639703
2025-04-15 09:25:41,8.61,14.9,371,51.9813777014925,5.620323
2025-04-17 16:16:43,22.92,52.96,2726,51.9813777014925,5.62061225373134
2025-04-17 16:16:51,22.82,53.11,2547,51.9813777014925,5.62090150746269
2025-04-17 16:00:40,23.38,9.82,89,51.9813777014925,5.62119076119403
2025-04-17 16:27:24,28.33,100,4779,51.9813777014925,5.62148001492537
2025-04-17 16:33:10,28.67,55.34,3051,51.9813777014925,5.62176926865672
2025-04-17 16:28:06,28.31,100,5129,51.9813777014925,5.62205852238806
2025-04-15 09:33:21,17.17,10.63,105,51.9813777014925,5.6223477761194
2025-04-17 16:02:58,23.4,17.66,407,51.9813777014925,5.62263702985075
2025-04-15 09:25:48,8.64,14.95,371,51.9813777014925,5.62292628358209
2025-04-15 09:41:06,17.84,3.54,151,51.9813777014925,5.62321553731343
2025-04-14 15:43:59,30.37,13.01,158,51.9813777014925,5.62350479104478
2025-04-17 16:31:52,28.84,53.51,2369,51.9813777014925,5.62379404477612
2025-04-15 09:32:12,16.73,9.28,73,51.9813777014925,5.62408329850746
2025-04-15 09:41:03,17.84,15.3,362,51.9813777014925,5.62437255223881
2025-04-15 09:39:09,17.56,15.58,386,51.9813777014925,5.62466180597015
2025-04-17 16:06:42,23.1,68.77,3887,51.9813777014925,5.62495105970149
2025-04-15 09:32:39,16.62,0,35,51.9813777014925,5.62524031343284
2025-04-15 09:24:31,8.84,15.3,397,51.9813777014925,5.62552956716418
2025-04-17 16:14:55,22.97,50.97,2143,51.9813777014925,5.62581882089552
2025-04-17 16:06:47,23.15,69.48,3998,51.9813777014925,5.62610807462687
2025-04-14 15:45:34,29.81,24.2,469,51.9813777014925,5.62639732835821
2025-04-17 16:06:35,23.17,79.54,5388,51.9813777014925,5.62668658208955
2025-04-17 16:31:46,28.84,53.51,2358,51.9813777014925,5.6269758358209
2025-04-15 09:21:25,10,11.02,75,51.9813777014925,5.62726508955224
2025-04-15 09:32:50,16.17,10.95,116,51.9813777014925,5.62755434328358
2025-04-15 09:32:53,16.05,0,18,51.9813777014925,5.62784359701493
2025-04-17 16:32:35,29.72,64.25,3518,51.9813777014925,5.62813285074627
2025-04-15 09:22:46,10.13,5.4,0,51.9813777014925,5.62842210447761
2025-04-14 14:47:06,24.47,12.79,135,51.9813777014925,5.62871135820896
2025-04-17 16:15:26,22.87,50.06,2726,51.9813777014925,5.6290006119403
2025-04-17 16:14:09,22.12,33.69,1150,51.9813777014925,5.62928986567164
2025-04-17 16:16:47,23,52.96,2740,51.9813777014925,5.62957911940299
2025-04-15 09:40:11,17.84,15.22,360,51.9813777014925,5.62986837313433
2025-04-14 15:45:50,29.43,24.53,497,51.9813777014925,5.63015762686567
2025-04-14 15:44:25,30.22,11.96,91,51.9813777014925,5.63044688059702
2025-04-15 09:24:44,8.74,15.3,401,51.9813777014925,5.63073613432836
2025-04-17 16:32:02,29.33,61.61,3295,51.9813777014925,5.6310253880597
2025-04-15 09:33:44,17.12,10.63,108,51.9813777014925,5.63131464179105
2025-04-15 09:25:36,8.57,14.9,370,51.9813777014925,5.63160389552239
2025-04-17 15:59:55,24.09,10.47,74,51.9813777014925,5.63189314925373
2025-04-15 09:33:28,17.12,10.63,106,51.9813777014925,5.63218240298508
2025-04-14 14:43:08,24.22,20.49,411,51.9813777014925,5.63247165671642
2025-04-17 16:03:57,23.48,16.34,452,51.9813777014925,5.63276091044776
2025-04-14 15:46:02,29.76,25.07,611,51.9813777014925,5.6330501641791
2025-04-15 09:40:11,17.84,15.26,360,51.9813777014925,5.63333941791045
2025-04-14 16:39:18,35.53,10.86,107,51.9813777014925,5.63362867164179
2025-04-17 16:26:41,30.01,46.59,2782,51.9813777014925,5.63391792537313
2025-04-15 09:40:23,17.81,15.26,362,51.9813777014925,5.63420717910448
2025-04-17 16:15:17,22.97,6.51,394,51.9813777014925,5.63449643283582
2025-04-17 16:15:24,22.84,50.06,2714,51.9813777014925,5.63478568656716
2025-04-17 16:06:40,23.15,19.1,1236,51.9813777014925,5.63507494029851
2025-04-15 09:22:03,9.75,11.54,115,51.9813777014925,5.63536419402985
2025-04-17 16:28:01,28.45,14.9,762,51.9813777014925,5.63565344776119
2025-04-17 16:30:54,29.52,55.88,2994,51.9813777014925,5.63594270149254
2025-04-14 14:47:39,24.64,12.54,142,51.9813777014925,5.63623195522388
2025-04-17 16:30:44,30.93,15.97,976,51.9813777014925,5.63652120895522
2025-04-15 09:22:07,9.75,11.11,95,51.9813777014925,5.63681046268657
2025-04-17 16:30:49,30.35,29.6,2037,51.9813777014925,5.63709971641791
2025-04-14 14:48:18,24.67,13.42,165,51.9813777014925,5.63738897014925
2025-04-14 16:39:06,35.39,10.86,105,51.9813777014925,5.6376782238806
2025-04-14 16:38:08,34.36,0,0,51.9813777014925,5.63796747761194
2025-04-14 14:42:32,24.29,22.27,517,51.9813777014925,5.63825673134328
2025-04-17 16:14:50,23.1,10.26,352,51.9813777014925,5.63854598507463
2025-04-14 14:42:44,24.19,18.94,463,51.9813777014925,5.63883523880597
2025-04-17 16:30:14,28.65,51.5,2499,51.9813777014925,5.63912449253731
2025-04-17 16:25:52,27.2,100,6192,51.9813777014925,5.63941374626866
2025-04-14 16:39:04,35.39,10.86,104,51.9813777014925,5.639703
2025-04-14 16:37:37,35.29,13.01,170,51.9815245820896,5.620323
2025-04-14 16:39:28,34.82,12.37,146,51.9815245820896,5.62061225373134
2025-04-17 16:03:00,23.4,17.66,409,51.9815245820896,5.62090150746269
2025-04-15 09:33:28,17.12,10.63,106,51.9815245820896,5.62119076119403
2025-04-15 09:40:07,17.84,15.26,359,51.9815245820896,5.62148001492537
2025-04-15 09:39:09,17.56,15.58,387,51.9815245820896,5.62176926865672
2025-04-17 16:31:57,28.84,30.05,2343,51.9815245820896,5.62205852238806
2025-04-14 16:20:30,33.67,19.46,428,51.9815245820896,5.6223477761194
2025-04-17 16:33:41,28.11,53.27,2223,51.9815245820896,5.62263702985075
,29.72,64.25,3514,51.9815245820896,5.62292628358209
2025-04-17 16:33:04,28.84,55.34,3035,51.9815245820896,5.62321553731343
2025-04-15 09:39:10,17.53,15.62,36,51.9815245820896,5.62350479104478
2025-04-14 16:20:45,33.55,0,0,51.9815245820896,5.62379404477612
2025-04-15 09:21:33,9.87,9.4,78,51.9815245820896,5.62408329850746
,9.78,9.77,109,51.9815245820896,5.62437255223881
2025-04-14 14:42:24,24.29,23.88,519,51.9815245820896,5.62466180597015
2025-04-15 09:24:58,8.74,15.97,374,51.9815245820896,5.62495105970149
2025-04-17 16:30:27,29.69,52.72,2931,51.9815245820896,5.62524031343284
2025-04-17 16:26:30,29.91,100,5931,51.9815245820896,5.62552956716418
2025-04-17 16:00:19,23.48,11.49,119,51.9815245820896,5.62581882089552
2025-04-14 14:44:01,24.37,22.07,465,51.9815245820896,5.62610807462687
2025-04-15 09:22:13,9.62,11.11,96,51.9815245820896,5.62639732835821
2025-04-15 09:21:08,9.52,12.32,102,51.9815245820896,5.62668658208955
2025-04-17 16:33:08,28.74,55.34,3048,51.9815245820896,5.6269758358209
2025-04-17 16:03:23,23.4,17.92,376,51.9815245820896,5.62726508955224
2025-04-17 16:27:16,28.09,91.57,5422,51.9815245820896,5.62755434328358
2025-04-17 16:26:46,29.4,90,5208,51.9815245820896,5.62784359701493
2025-04-17 16:14:11,22.35,0,0,51.9815245820896,5.62813285074627
2025-04-17 16:07:00,23.07,62.34,4883,51.9815245820896,5.62842210447761
2025-04-15 09:22:23,9.75,9.44,75,51.9815245820896,5.62871135820896
2025-04-15 09:24:36,8.8,15.3,399,51.9815245820896,5.6290006119403
2025-04-14 16:19:45,35.1,25.93,586,51.9815245820896,5.62928986567164
2025-04-14 16:20:43,33.67,19.67,438,51.9815245820896,5.62957911940299
2025-04-17 16:03:31,23.48,0,0,51.9815245820896,5.62986837313433
2025-04-17 16:00:58,23.28,11.65,108,51.9815245820896,5.63015762686567
2025-04-17 16:25:54,27.2,100,6191,51.9815245820896,5.63044688059702
2025-04-14 14:47:17,24.52,15.01,165,51.9815245820896,5.63073613432836
2025-04-15 09:25:38,8.57,14.9,370,51.9815245820896,5.6310253880597
2025-04-15 09:33:25,17.12,10.63,106,51.9815245820896,5.63131464179105
2025-04-17 16:17:34,23.28,51.27,2563,51.9815245820896,5.63160389552239
2025-04-15 09:32:00,16.73,9.28,72,51.9815245820896,5.63189314925373
2025-04-15 09:39:21,17.4,15.51,442,51.9815245820896,5.63218240298508
2025-04-17 16:06:40,23.15,19.1,2786,51.9815245820896,5.63247165671642
2025-04-17 16:30:16,28.65,51.5,2501,51.9815245820896,5.63276091044776
2025-04-15 09:21:15,9.52,12.32,102,51.9815245820896,5.6330501641791
2025-04-17 16:03:11,23.43,17.76,410,51.9815245820896,5.63333941791045
2025-04-17 16:33:43,28.13,53.27,2229,51.9815245820896,5.63362867164179
2025-04-14 15:44:21,30.2,11.54,91,51.9815245820896,5.63391792537313
2025-04-17 16:14:03,21.63,0,0,51.9815245820896,5.63420717910448
2025-04-17 16:33:26,28.55,55.34,3056,51.9815245820896,5.63449643283582
2025-04-14 14:44:09,24.39,22.13,467,51.9815245820896,5.63478568656716
2025-04-15 09:39:40,17.45,17.46,460,51.9815245820896,5.63507494029851
2025-04-17 16:03:35,23.38,19.46,424,51.9815245820896,5.63536419402985
2025-04-17 16:30:53,29.62,55.97,2975,51.9815245820896,5.63565344776119
2025-04-15 09:40:25,17.81,15.26,362,51.9815245820896,5.63594270149254
2025-04-17 16:30:02,28.45,51.5,2504,51.9815245820896,5.63623195522388
2025-04-17 16:27:04,28.31,91.57,5400,51.9815245820896,5.63652120895522
2025-04-17 16:31:54,28.84,53.51,2376,51.9815245820896,5.63681046268657
2025-04-15 09:24:09,8.71,18.12,474,51.9815245820896,5.63709971641791
2025-04-17 16:15:57,23.05,47.01,2273,51.9815245820896,5.63738897014925
2025-04-17 16:27:02,28.35,91.57,5394,51.9815245820896,5.6376782238806
2025-04-17 16:06:21,23.35,85.23,5283,51.9815245820896,5.63796747761194
2025-04-15 09:24:21,8.71,18.12,476,51.9815245820896,5.63825673134328
2025-04-15 09:32:05,16.73,9.28,73,51.9815245820896,5.63854598507463
2025-04-15 09:22:52,11.01,0,0,51.9815245820896,5.63883523880597
2025-04-15 09:40:33,17.78,15.26,363,51.9815245820896,5.63912449253731
2025-04-15 09:24:29,8.84,15.3,395,51.9815245820896,5.63941374626866
2025-04-14 16:20:01,34.62,25,470,51.9815245820896,5.639703
2025-04-17 16:27:01,28.4,91.02,5389,51.9816714626866,5.620323
2025-04-17 16:33:40,28.11,53.27,2219,51.9816714626866,5.62061225373134
2025-04-17 16:04:11,23.43,15.76,447,51.9816714626866,5.62090150746269
2025-04-14 15:44:10,30.27,11.54,86,51.9816714626866,5.62119076119403
2025-04-17 16:30:30,30.22,52.8,2903,51.9816714626866,5.62148001492537
2025-04-14 14:48:08,24.69,12.17,114,51.9816714626866,5.62176926865672
2025-04-17 16:14:24,23.07,30.57,982,51.9816714626866,5.62205852238806
2025-04-17 16:29:54,28.16,51.42,2507,51.9816714626866,5.6223477761194
2025-04-14 16:39:20,35.41,12.37,145,51.9816714626866,5.62263702985075
2025-04-14 16:20:33,33.64,19.46,433,51.9816714626866,5.62292628358209
2025-04-17 16:03:09,23.43,17.76,410,51.9816714626866,5.62321553731343
2025-04-15 09:33:27,17.12,10.63,106,51.9816714626866,5.62350479104478
2025-04-14 15:45:44,29.64,23.18,475,51.9816714626866,5.62379404477612
2025-04-17 16:15:43,23.17,53.11,2656,51.9816714626866,5.62408329850746
2025-04-17 15:59:53,24.14,10.63,86,51.9816714626866,5.62437255223881
2025-04-17 16:30:37,30.78,52.72,2869,51.9816714626866,5.62466180597015
2025-04-17 16:03:38,23.4,20.13,433,51.9816714626866,5.62495105970149
2025-04-15 09:22:38,10.07,9.49,76,51.9816714626866,5.62524031343284
2025-04-17 16:15:47,23.23,53.67,2661,51.9816714626866,5.62552956716418
2025-04-15 09:39:16,17.48,15.47,437,51.9816714626866,5.62581882089552
2025-04-15 09:32:48,16.22,10.95,116,51.9816714626866,5.62610807462687
2025-04-17 16:27:52,28.55,100,5414,51.9816714626866,5.62639732835821
2025-04-17 16:25:46,27.18,100,6171,51.9816714626866,5.62668658208955
2025-04-17 16:03:36,23.4,19.46,423,51.9816714626866,5.6269758358209
2025-04-14 14:47:31,24.64,13.01,153,51.9816714626866,5.62726508955224
2025-04-15 09:32:16,16.73,9.28,73,51.9816714626866,5.62755434328358
2025-04-15 09:21:40,9.78,9.44,81,51.9816714626866,5.62784359701493
2025-04-15 09:25:35,8.54,14.9,369,51.9816714626866,5.62813285074627
2025-04-17 16:32:57,29.33,54.65,2936,51.9816714626866,5.62842210447761
2025-04-17 16:33:22,28.55,55.34,3063,51.9816714626866,5.62871135820896
2025-04-17 16:33:03,28.87,55.08,3001,51.9816714626866,5.6290006119403
2025-04-17 16:06:09,23.79,68.11,4897,51.9816714626866,5.62928986567164
2025-04-15 09:39:04,17.56,15.58,385,51.9816714626866,5.62957911940299
2025-04-14 14:48:02,24.69,12.54,143,51.9816714626866,5.62986837313433
2025-04-14 14:43:47,24.32,22.33,480,51.9816714626866,5.63015762686567
2025-04-15 09:32:09,16.7,9.28,73,51.9816714626866,5.63044688059702
2025-04-17 16:27:58,28.48,100,5431,51.9816714626866,5.63073613432836
2025-04-15 09:21:55,9.84,9.77,108,51.9816714626866,5.6310253880597
2025-04-14 14:46:57,24.49,14.03,179,51.9816714626866,5.63131464179105
2025-04-14 16:38:39,35.37,12.17,154,51.9816714626866,5.63160389552239
2025-04-14 16:38:54,35.49,12.17,154,51.9816714626866,5.63189314925373
2025-04-14 16:39:31,34.72,12.37,148,51.9816714626866,5.63218240298508
2025-04-17 16:31:09,29.06,56.07,3066,51.9816714626866,5.63247165671642
2025-04-17 16:02:42,23.51,19.1,422,51.9816714626866,5.63276091044776
2025-04-17 16:16:47,22.97,28.81,958,51.9816714626866,5.6330501641791
2025-04-15 09:32:59,16.59,10.3,84,51.9816714626866,5.63333941791045
2025-04-15 09:25:26,8.21,15.62,378,51.9816714626866,5.63362867164179
2025-04-17 16:00:39,23.38,9.82,89,51.9816714626866,5.63391792537313
2025-04-17 16:26:40,30.01,78.45,4539,51.9816714626866,5.63420717910448
2025-04-15 09:32:45,16.34,10.95,115,51.9816714626866,5.63449643283582
2025-04-17 16:25:55,27.2,100,6190,51.9816714626866,5.63478568656716
2025-04-17 16:02:43,23.51,19.1,422,51.9816714626866,5.63507494029851
2025-04-17 16:31:59,28.84,61.75,3286,51.9816714626866,5.63536419402985
2025-04-17 16:03:16,23.38,16.59,316,51.9816714626866,5.63565344776119
2025-04-17 16:31:40,28.77,53.51,2356,51.9816714626866,5.63594270149254
2025-04-17 16:16:47,23,52.96,2740,51.9816714626866,5.63623195522388
2025-04-14 15:43:11,30.1,13.01,172,51.9816714626866,5.63652120895522
2025-04-14 16:39:31,34.74,12.37,148,51.9816714626866,5.63681046268657
2025-04-15 09:25:01,8.71,15.97,375,51.9816714626866,5.63709971641791
2025-04-15 09:41:16,17.89,17.62,467,51.9816714626866,5.63738897014925
2025-04-14 15:43:40,30.3,10.86,111,51.9816714626866,5.6376782238806
2025-04-17 16:28:15,28.06,13.16,619,51.9816714626866,5.63796747761194
2025-04-17 16:06:00,23.99,0,0,51.9816714626866,5.63825673134328
2025-04-14 16:38:23,35.44,12.01,155,51.9816714626866,5.63854598507463
2025-04-15 09:32:23,16.78,9.61,122,51.9816714626866,5.63883523880597
2025-04-15 09:21:47,9.94,9.73,104,51.9816714626866,5.63912449253731
2025-04-14 14:42:01,24.37,21.29,500,51.9816714626866,5.63941374626866
2025-04-15 09:39:55,17.67,17.46,461,51.9816714626866,5.639703
2025-04-17 16:06:02,23.99,0,0,51.9818183432836,5.620323
2025-04-14 15:43:31,30.3,11.33,129,51.9818183432836,5.62061225373134
2025-04-14 14:41:58,24.37,21.29,500,51.9818183432836,5.62090150746269
2025-04-17 16:15:09,23.2,49.46,1874,51.9818183432836,5.62119076119403
2025-04-14 14:43:25,24.19,22.22,470,51.9818183432836,5.62148001492537
2025-04-17 16:32:49,29.69,64.59,3516,51.9818183432836,5.62176926865672
2025-04-17 16:16:35,22.97,8.17,605,51.9818183432836,5.62205852238806
,23.68,69.24,4909,51.9818183432836,5.6223477761194
2025-04-14 16:39:18,35.53,10.63,93,51.9818183432836,5.62263702985075
2025-04-15 09:32:38,16.59,0,36,51.9818183432836,5.62292628358209
2025-04-17 16:02:27,23.58,19.98,468,51.9818183432836,5.62321553731343
2025-04-14 16:38:31,35.22,12.17,153,51.9818183432836,5.62350479104478
2025-04-14 16:39:18,35.53,10.63,93,51.9818183432836,5.62379404477612
,16.73,9.28,71,51.9818183432836,5.62408329850746
2025-04-15 09:24:16,8.71,18.12,475,51.9818183432836,5.62437255223881
2025-04-15 09:22:25,9.81,9.44,76,51.9818183432836,5.62466180597015
2025-04-14 14:43:14,24.29,20.49,412,51.9818183432836,5.62495105970149
2025-04-17 16:04:07,23.43,15.68,446,51.9818183432836,5.62524031343284
2025-04-14 14:48:11,24.67,13.42,162,51.9818183432836,5.62552956716418
2025-04-15 09:24:06,8.74,18.12,474,51.9818183432836,5.62581882089552
2025-04-14 16:39:34,34.67,12.37,148,51.9818183432836,5.62610807462687
2025-04-15 09:32:02,16.7,9.28,73,51.9818183432836,5.62639732835821
2025-04-17 16:28:13,28.43,11.17,518,51.9818183432836,5.62668658208955
2025-04-17 16:16:52,22.84,52.96,2558,51.9818183432836,5.6269758358209
2025-04-15 09:32:13,16.73,9.28,73,51.9818183432836,5.62726508955224
2025-04-15 09:39:39,17.42,17.46,460,51.9818183432836,5.62755434328358
2025-04-17 16:02:23,23.66,19.19,468,51.9818183432836,5.62784359701493
2025-04-17 16:29:58,28.35,51.5,2500,51.9818183432836,5.62813285074627
2025-04-17 16:27:30,28.89,100,4733,51.9818183432836,5.62842210447761
2025-04-17 16:14:20,22.89,30.74,1009,51.9818183432836,5.62871135820896
2025-04-15 09:39:16,17.48,15.47,437,51.9818183432836,5.6290006119403
2025-04-17 16:00:40,23.38,9.82,89,51.9818183432836,5.62928986567164
2025-04-17 16:00:53,23.28,11.65,107,51.9818183432836,5.62957911940299
2025-04-14 14:48:34,24.69,13.51,166,51.9818183432836,5.62986837313433
,8.74,18.12,474,51.9818183432836,5.63015762686567
2025-04-17 16:27:47,28.7,100,5404,51.9818183432836,5.63044688059702
2025-04-17 16:14:53,22.87,51.04,2121,51.9818183432836,5.63073613432836
2025-04-15 09:21:26,10,11.02,76,51.9818183432836,5.6310253880597
2025-04-14 15:46:02,29.76,25.07,611,51.9818183432836,5.63131464179105
2025-04-15 09:39:15,17.53,15.41,436,51.9818183432836,5.63160389552239
2025-04-14 14:42:39,24.32,19.77,451,51.9818183432836,5.63189314925373
2025-04-17 16:27:36,29.16,100,4755,51.9818183432836,5.63218240298508
2025-04-17 16:32:09,30.01,62.48,3265,51.9818183432836,5.63247165671642
2025-04-17 16:02:31,23.53,19.1,419,51.9818183432836,5.63276091044776
2025-04-17 16:02:16,23.61,19.31,474,51.9818183432836,5.6330501641791
2025-04-14 16:20:53,33.19,23.77,516,51.9818183432836,5.63333941791045
2025-04-17 16:17:12,23.1,48.06,2201,51.9818183432836,5.63362867164179
2025-04-14 14:42:29,24.29,22.27,515,51.9818183432836,5.63391792537313
2025-04-15 09:40:32,17.81,15.26,363,51.9818183432836,5.63420717910448
